ID,First Name,Last Name,DOB,Role,Moeny Available,Flights Pruchased,Miner Air Membership,Username,Password
400,Jessica,Fernandez,7/30/54,Employee,4375.599999999999,6,true,jessicafernandez,Fun!23
100,David,Brown,10/26/93,Employee,2884.29,1,true,davidbrown,Fun!23
882,Tyrone,Alvarado,3/25/25,Employee,47.49999999999977,4,false,tyronealvarado,Fun!23
253,Barbara,Robertson,5/29/53,Employee,117.61250000000027,3,true,barbararobertson,Fun!23
453,Ray,Booth,9/23/79,Employee,1556.219999999999,6,false,raybooth,Fun!23
160,Jason,Burke,12/19/14,Employee,574.8775000000007,7,true,jasonburke,Fun!23
726,Jennifer,Guzman,6/13/02,Employee,1189.4425,3,true,jenniferguzman,Fun!23
373,Rhonda,Kane,3/12/68,Employee,112.78000000000353,9,true,rhondakane,Fun!23
935,Phillip,Richardson,3/12/36,Employee,356.64999999999986,3,true,philliprichardson,Fun!23
392,Devin,Diaz,4/4/53,Employee,262.3999999999999,4,true,devindiaz,Fun!23
402,Ruben,Edwards,2/4/21,Employee,5514.580000000001,4,false,rubenedwards,Fun!23
420,Justin,Martinez,1/10/39,Employee,164.98000000000002,6,false,justinmartinez,Fun!23
291,Kristy,Hoover,4/1/59,Employee,366.90000000000055,5,false,kristyhoover,Fun!23
990,Timothy,Greene,7/31/22,Employee,1037.2400000000002,6,false,timothygreene,Fun!23
356,William,Wolf,1/23/20,Employee,317.27999999999975,7,false,williamwolf,Fun!23
470,Barbara,Jones,7/14/66,Employee,101.08750000000191,4,true,barbarajones,Fun!23
960,Miranda,Walker,12/26/96,Employee,289.66999999999973,3,false,mirandawalker,Fun!23
581,Cassandra,Cook,6/27/12,Employee,147.51000000000022,7,true,cassandracook,Fun!23
372,Daniel,Foster,6/2/05,Employee,552.9700000000001,8,true,danielfoster,Fun!23
638,Allen,Arnold,2/8/71,Employee,7255.1399999999985,4,false,allenarnold,Fun!23
250,Alejandra,Morris,10/3/13,Employee,962.8399999999992,4,false,alejandramorris,Fun!23
216,Virginia,Phelps,11/13/68,Employee,19.49999999999983,9,false,virginiaphelps,Fun!23
48,Jasmin,Cuevas,7/14/33,Employee,854.6299999999997,7,false,jasmincuevas,Fun!23
79,Michael,Santoyo,4/28/47,Employee,4406.662499999999,6,true,michaelsantoyo,Fun!23
359,Robert,Wilson,8/6/30,Employee,2765.2299999999996,5,false,robertwilson,Fun!23
898,David,Clark,9/9/48,Employee,109.16499999999994,5,true,davidclark,Fun!23
828,Jessica,Lloyd,4/25/31,Employee,295.0025000000019,4,true,jessicalloyd,Fun!23
197,Nicole,Rowland,2/19/84,Employee,57.40749999999798,8,true,nicolerowland,Fun!23
485,Samantha,Cooper,11/20/32,Employee,2187.62,3,false,samanthacooper,Fun!23
968,Krista,Beck,6/29/55,Employee,654.1899999999991,5,false,kristabeck,Fun!23
286,Chris,King,5/20/61,Employee,354.93999999999954,4,false,chrisking,Fun!23
1000,Lori,Livingston,8/6/92,Employee,817.6475000000003,7,true,lorilivingston,Fun!23
256,Brooke,Padilla,9/24/40,Employee,142.10000000000036,3,true,brookepadilla,Fun!23
978,Samuel,Burton,6/19/45,Employee,490.4300000000009,5,true,samuelburton,Fun!23
921,Gary,Mckenzie,9/3/16,Employee,1826.34,5,false,garymckenzie,Fun!23
545,Kylie,Summers,5/27/40,Employee,120.30250000000007,5,true,kyliesummers,Fun!23
536,Sherri,Velasquez,3/7/37,Employee,3675.55,6,false,sherrivelasquez,Fun!23
616,Jerry,Smith,6/21/07,Employee,256.99250000000063,3,true,jerrysmith,Fun!23
1021,Mark,Butler,1/12/18,Employee,4555.22,6,false,markbutler,Fun!23
78,Luis,Sanchez,12/4/48,Employee,389.8024999999998,4,true,luissanchez,Fun!23
340,Ronald,Kent,7/26/35,Employee,596.3499999999998,7,false,ronaldkent,Fun!23
316,Jonathan,Christian,1/11/35,Employee,547.7299999999996,3,false,jonathanchristian,Fun!23
980,Marissa,Henry,7/29/98,Employee,1130.4599999999996,3,false,marissahenry,Fun!23
124,Pamela,Carter,12/30/94,Employee,310.9749999999997,3,true,pamelacarter,Fun!23
262,Leroy,Walters,9/30/99,Employee,4542.915,6,true,leroywalters,Fun!23
657,Stephanie,Kirby,9/4/90,Employee,3156.7225,8,true,stephaniekirby,Fun!23
181,Michael,Smith,6/27/14,Employee,805.6949999999985,6,true,michaelsmith,Fun!23
873,Mindy,Ross,12/6/59,Employee,16.984999999999573,2,true,mindyross,Fun!23
426,Mark,Lamb,4/28/57,Employee,36.48499999999922,5,true,marklamb,Fun!23
718,Victor,Harris,5/20/26,Employee,3569.427499999999,5,true,victorharris,Fun!23
724,Kelly,Jordan,1/4/24,Employee,187.29999999999905,2,true,kellyjordan,Fun!23
901,Emily,Chang,12/10/64,Employee,718.935,3,true,emilychang,Fun!23
999,Kimberly,Mejia,9/19/54,Employee,109.05000000000007,3,true,kimberlymejia,Fun!23
666,Gabriel,Sanders,6/11/76,Employee,483.1724999999997,5,true,gabrielsanders,Fun!23
185,Michael,White,12/21/72,Employee,223.97000000000048,9,true,michaelwhite,Fun!23
101,Patrick,Henderson,2/13/84,Employee,3695.1499999999996,7,false,patrickhenderson,Fun!23
364,Christopher,Dominguez,8/17/31,Employee,56.94500000000062,4,true,christopherdominguez,Fun!23
775,Lori,Johnson,10/21/61,Employee,2475.7100000000005,6,false,lorijohnson,Fun!23
85,Francisco,Vazquez,4/13/29,Employee,2289.829999999998,8,false,franciscovazquez,Fun!23
140,Ashley,Romero,5/4/24,Employee,45.98749999999933,3,true,ashleyromero,Fun!23
129,Kyle,Hodges,12/8/73,Employee,42.5799999999997,3,false,kylehodges,Fun!23
153,Marissa,Wagner,5/17/89,Employee,42.76249999999982,4,true,marissawagner,Fun!23
461,Anthony,Dalton,3/28/66,Employee,81.00000000000028,7,true,anthonydalton,Fun!23
208,Amanda,Miller,4/6/98,Employee,1324.7600000000007,6,true,amandamiller,Fun!23
166,Craig,Espinoza,11/2/82,Employee,205.86000000000007,6,false,craigespinoza,Fun!23
740,Jerry,Gamble,7/22/41,Employee,1775.5300000000009,5,false,jerrygamble,Fun!23
582,Dana,Jones,7/26/88,Employee,2582.6999999999994,4,false,danajones,Fun!23
349,Valerie,Moore,12/31/00,Employee,8.509999999999309,3,false,valeriemoore,Fun!23
246,Jeffrey,Marquez,2/23/28,Employee,4.522500000001315,8,true,jeffreymarquez,Fun!23
339,Courtney,Johnson,4/14/74,Employee,689.2999999999993,2,false,courtneyjohnson,Fun!23
644,Mark,Rogers,10/26/71,Employee,2824.0125,5,true,markrogers,Fun!23
601,David,Harvey,6/15/43,Employee,287.0200000000001,5,false,davidharvey,Fun!23
976,Donald,Ramirez,10/14/51,Employee,143.18,4,false,donaldramirez,Fun!23
586,Heather,Little,7/29/85,Employee,298.1075000000003,4,true,heatherlittle,Fun!23
171,Linda,Bennett,12/24/34,Employee,344.52000000000004,3,false,lindabennett,Fun!23
492,Joe,Cochran,4/20/77,Employee,140.14,3,true,joecochran,Fun!23
816,Alicia,Moran,6/5/21,Employee,194.08000000000084,8,true,aliciamoran,Fun!23
308,Laura,Smith,6/17/27,Employee,48.125000000000796,3,true,laurasmith,Fun!23
377,Lisa,Stafford,4/3/18,Employee,10.5199999999993,4,false,lisastafford,Fun!23
709,Thomas,Hall,5/11/25,Employee,47.80000000000064,6,false,thomashall,Fun!23
421,Anthony,Hunter,9/29/76,Employee,2092.009999999999,4,false,anthonyhunter,Fun!23
258,Robert,Wu,5/25/32,Employee,871.5599999999995,4,false,robertwu,Fun!23
850,Alison,Hicks,9/2/40,Employee,321.2999999999993,4,true,alisonhicks,Fun!23
900,Andre,Ramos,5/29/25,Employee,268.65999999999985,4,false,andreramos,Fun!23
809,Megan,Thompson,6/15/45,Employee,23.61999999999938,4,false,meganthompson,Fun!23
254,David,Wright,2/27/69,Employee,127.31000000000023,2,false,davidwright,Fun!23
257,Susan,Humphrey,2/16/23,Employee,787.9500000000007,3,false,susanhumphrey,Fun!23
62,Enrique,Munoz,9/7/29,Employee,1896.5250000000003,4,true,enriquemunoz,Fun!23
330,Crystal,Johnson,2/16/74,Employee,361.3999999999999,3,true,crystaljohnson,Fun!23
949,Daniel,Summers,3/8/29,Employee,6354.402499999998,5,true,danielsummers,Fun!23
600,Jennifer,Smith,12/15/56,Employee,519.6699999999997,4,true,jennifersmith,Fun!23
822,Chad,Green,12/28/26,Employee,513.4700000000003,4,false,chadgreen,Fun!23
202,Andrew,Parks,9/18/36,Employee,2087.25,5,false,andrewparks,Fun!23
987,Stacy,Maldonado,4/30/55,Employee,462.2424999999995,7,true,stacymaldonado,Fun!23
322,Kathleen,Small,11/23/39,Employee,382.95000000000107,3,false,kathleensmall,Fun!23
133,Hannah,Arias,6/11/85,Employee,65.92999999999975,2,false,hannaharias,Fun!23
406,Sean,Hull,8/31/08,Employee,1631.6549999999995,6,true,seanhull,Fun!23
550,Ryan,Sullivan,9/24/54,Employee,951.3374999999999,7,true,ryansullivan,Fun!23
370,Natasha,Wheeler,5/26/73,Employee,2554.7599999999993,5,false,natashawheeler,Fun!23
411,Terri,Mendez,11/19/49,Employee,2373.0800000000004,5,false,terrimendez,Fun!23
614,Michael,King,12/12/48,Employee,85.49250000000092,7,true,michaelking,Fun!23
965,James,Simmons,7/1/55,Employee,673.8349999999999,4,true,jamessimmons,Fun!23
546,Brandy,Valenzuela,9/26/59,Employee,989.0100000000009,6,false,brandyvalenzuela,Fun!23
802,Michelle,Oliver,11/12/85,Employee,297.4349999999998,5,true,michelleoliver,Fun!23
565,Ricky,Gardner,1/25/00,Employee,893.0399999999995,4,false,rickygardner,Fun!23
691,Christine,Ellis,2/8/64,Employee,385.6499999999992,6,false,christineellis,Fun!23
413,Zachary,Tran,5/13/96,Employee,1433.714999999999,7,true,zacharytran,Fun!23
994,Robert,Kennedy,4/16/99,Employee,134.98750000000075,3,true,robertkennedy,Fun!23
87,Alberto,Villegas,12/6/20,Employee,46.640000000000214,4,false,albertovillegas,Fun!23
70,Brian,RodilesDelgado,9/13/32,Employee,1011.8450000000003,4,true,brianrodilesdelgado,Fun!23
576,Bradley,Bell,11/19/32,Employee,468.4399999999998,3,false,bradleybell,Fun!23
595,Anthony,Barber,9/8/91,Employee,137.96499999999997,5,true,anthonybarber,Fun!23
862,Brandon,Miller,9/16/45,Employee,435.9999999999999,2,false,brandonmiller,Fun!23
942,Sharon,Castillo,5/14/91,Employee,215.95999999999987,4,false,sharoncastillo,Fun!23
1015,Patricia,Hughes,2/27/03,Employee,3105.8,5,false,patriciahughes,Fun!23
1026,Timothy,Wagner,6/5/17,Employee,4375.5175,4,true,timothywagner,Fun!23
483,Brandi,Gordon,5/11/46,Employee,60.87000000000057,5,false,brandigordon,Fun!23
199,Jerry,Lee,6/2/74,Employee,1003.4600000000003,4,true,jerrylee,Fun!23
951,Katherine,Mcdonald,6/22/03,Employee,4283.182499999999,4,true,katherinemcdonald,Fun!23
551,Kimberly,Johnson,5/26/34,Employee,63.73000000000013,9,false,kimberlyjohnson,Fun!23
645,Jessica,Ramirez,1/3/34,Employee,147.53999999999974,6,false,jessicaramirez,Fun!23
759,Jennifer,Carr,7/1/50,Employee,979.3300000000004,3,false,jennifercarr,Fun!23
428,Krista,Blake,1/20/58,Employee,1303.525000000001,10,true,kristablake,Fun!23
655,Gina,Swanson,7/6/69,Employee,559.7600000000004,4,false,ginaswanson,Fun!23
964,Roger,Casey,5/1/90,Employee,2942.350000000002,5,false,rogercasey,Fun!23
63,Alejandro,Olivas,12/12/90,Employee,826.3000000000003,4,false,alejandroolivas,Fun!23
238,Jesse,Montgomery,2/7/46,Employee,514.5400000000005,5,false,jessemontgomery,Fun!23
182,Nathan,Coleman,2/16/38,Employee,727.8275000000002,4,true,nathancoleman,Fun!23
507,Hannah,Maldonado,5/25/10,Employee,1311.62,5,false,hannahmaldonado,Fun!23
298,Maria,Mitchell,3/6/11,Employee,36.22500000000031,3,true,mariamitchell,Fun!23
813,Shawn,Lee,12/28/19,Employee,472.59249999999884,5,true,shawnlee,Fun!23
997,Jamie,Brown,4/21/55,Employee,5532.16,6,false,jamiebrown,Fun!23
451,Tara,Rodriguez,1/11/88,Employee,2493.1299999999997,4,true,tararodriguez,Fun!23
675,Alyssa,Poole,4/19/08,Employee,1291.250000000001,5,false,alyssapoole,Fun!23
931,Tyler,Evans,9/12/01,Employee,206.56750000000034,4,true,tylerevans,Fun!23
911,Brendan,Phillips,8/31/29,Employee,70.09,3,false,brendanphillips,Fun!23
299,Stephen,Villegas,2/1/88,Employee,854.6574999999999,3,true,stephenvillegas,Fun!23
860,Lisa,Peters,3/25/06,Employee,445.94999999999993,6,false,lisapeters,Fun!23
768,Jennifer,Evans,2/25/34,Employee,551.1900000000005,3,true,jenniferevans,Fun!23
897,Barbara,Love,4/9/02,Employee,1287.3999999999999,4,false,barbaralove,Fun!23
318,Rachel,Phillips,4/16/91,Employee,332.3199999999996,12,false,rachelphillips,Fun!23
658,Teresa,Gardner,6/19/46,Employee,262.97999999999934,6,true,teresagardner,Fun!23
487,Michael,Fox,11/19/83,Employee,804.9499999999998,2,false,michaelfox,Fun!23
1020,Tonya,Elliott,11/2/73,Employee,927.474999999999,5,true,tonyaelliott,Fun!23
107,Michael,Sanchez,4/23/51,Employee,857.715000000001,6,true,michaelsanchez,Fun!23
270,Angelica,Bruce,4/17/72,Employee,111.77250000000015,5,true,angelicabruce,Fun!23
663,Christopher,Robinson,2/3/44,Employee,3980.670000000001,9,false,christopherrobinson,Fun!23
688,Ann,Miller,12/30/07,Employee,331.5450000000004,5,true,annmiller,Fun!23
528,Nancy,Robles,9/3/04,Employee,562.9725000000019,7,true,nancyrobles,Fun!23
826,Ernest,Bentley,3/24/77,Employee,138.54500000000098,3,true,ernestbentley,Fun!23
662,Derek,Macias,7/11/26,Employee,2150.052500000001,5,true,derekmacias,Fun!23
196,Kim,Buckley,9/16/61,Employee,404.1975000000002,3,true,kimbuckley,Fun!23
727,Nathan,Thompson,7/17/47,Employee,373.6775,8,true,nathanthompson,Fun!23
776,Bryan,Fields,1/23/72,Employee,110.47000000000031,4,false,bryanfields,Fun!23
188,Keith,Ortiz,8/23/19,Employee,2246.460000000001,4,false,keithortiz,Fun!23
967,Andrea,Riley,1/4/42,Employee,572.355,2,true,andreariley,Fun!23
121,Beverly,Johnson,8/27/86,Employee,4651.860000000001,6,false,beverlyjohnson,Fun!23
954,Jennifer,Hernandez,12/24/88,Employee,1607.7275000000009,5,true,jenniferhernandez,Fun!23
486,Kevin,Gould,3/8/40,Employee,47.30999999999983,2,true,kevingould,Fun!23
947,Ashley,Frye,2/21/37,Employee,341.5299999999995,4,false,ashleyfrye,Fun!23
495,Angel,Barber,12/5/08,Employee,1872.0825000000004,4,true,angelbarber,Fun!23
307,Elizabeth,Kim,6/2/95,Employee,59.48999999999978,7,false,elizabethkim,Fun!23
244,Erik,Case,10/16/05,Employee,678.6299999999993,7,false,erikcase,Fun!23
877,Curtis,Phillips,10/9/80,Employee,82.67749999999933,7,true,curtisphillips,Fun!23
440,April,Turner,6/14/89,Employee,229.7975000000011,4,true,aprilturner,Fun!23
953,Darrell,Jones,9/4/65,Employee,4347.91,3,false,darrelljones,Fun!23
651,Elizabeth,Reyes,11/4/37,Employee,7195.7625,2,true,elizabethreyes,Fun!23
221,Lisa,Garrett,12/22/41,Employee,2012.1400000000003,4,false,lisagarrett,Fun!23
531,Grace,Kelley,6/24/42,Employee,47.96750000000094,5,true,gracekelley,Fun!23
876,Carolyn,Dunn,12/24/84,Employee,130.55749999999995,4,true,carolyndunn,Fun!23
529,Kaylee,Hale,9/27/36,Employee,496.6900000000005,4,true,kayleehale,Fun!23
957,Robert,Flores,7/29/88,Employee,381.7299999999995,3,false,robertflores,Fun!23
119,Sean,Roberts,12/14/47,Employee,3085.9800000000005,4,false,seanroberts,Fun!23
665,Lawrence,Henry,9/13/84,Employee,176.30000000000183,4,false,lawrencehenry,Fun!23
708,John,Davis,5/3/61,Employee,1099.220000000001,4,false,johndavis,Fun!23
944,Amber,Conley,12/7/05,Employee,933.9300000000022,7,false,amberconley,Fun!23
88,Geoff,Waller,7/29/31,Employee,292.54499999999996,4,true,geoffwaller,Fun!23
660,Anthony,Moore,10/16/17,Employee,210.66999999999916,5,false,anthonymoore,Fun!23
629,Jacob,Contreras,9/30/01,Employee,70.99749999999972,8,true,jacobcontreras,Fun!23
839,Juan,Brock,5/4/08,Employee,2684.8700000000003,2,false,juanbrock,Fun!23
493,Michael,Robinson,3/4/61,Employee,7010.73,3,false,michaelrobinson,Fun!23
711,Miranda,Mason,6/25/51,Employee,303.7499999999994,5,false,mirandamason,Fun!23
593,Alyssa,Smith,3/1/67,Employee,135.82000000000187,3,false,alyssasmith,Fun!23
713,Anthony,Adams,10/25/73,Employee,758.76,3,false,anthonyadams,Fun!23
432,Becky,Gray,10/27/76,Employee,4313.387499999999,4,true,beckygray,Fun!23
880,Brett,Higgins,5/22/04,Employee,6.197499999998627,4,true,bretthiggins,Fun!23
969,Amy,Fuller,3/16/41,Employee,149.91750000000002,7,true,amyfuller,Fun!23
457,Trevor,Young,7/25/55,Employee,34.26999999999953,6,true,trevoryoung,Fun!23
591,Michelle,Ramirez,4/16/61,Employee,1264.355,7,true,michelleramirez,Fun!23
891,Lauren,Coleman,1/25/95,Employee,5102.454999999999,5,true,laurencoleman,Fun!23
404,Allison,Cross,10/14/49,Employee,69.4350000000012,3,true,allisoncross,Fun!23
786,Patricia,Mcdonald,11/9/62,Employee,971.24,8,false,patriciamcdonald,Fun!23
719,Phillip,Meyer,12/31/34,Employee,490.7925000000005,4,true,phillipmeyer,Fun!23
541,Richard,Edwards,9/25/39,Employee,513.8500000000004,2,false,richardedwards,Fun!23
122,Stephen,Ellis,8/8/55,Employee,4005.1474999999996,8,true,stephenellis,Fun!23
42,Alexis,Acosta,6/8/80,Employee,12.425000000001148,4,true,alexisacosta,Fun!23
934,Dennis,Cooper,9/26/93,Employee,870.0999999999999,4,false,denniscooper,Fun!23
218,Timothy,Romero,3/21/98,Employee,899.2900000000002,3,false,timothyromero,Fun!23
669,Sarah,Jones,3/4/69,Employee,2210.2599999999993,7,false,sarahjones,Fun!23
993,Danielle,Conrad,10/10/82,Employee,856.8699999999997,8,false,danielleconrad,Fun!23
294,Tami,Alexander,2/13/62,Employee,141.4899999999992,7,false,tamialexander,Fun!23
268,Craig,Schaefer,11/7/19,Employee,201.60000000000105,8,true,craigschaefer,Fun!23
852,Nicole,Lloyd,12/2/12,Employee,457.88000000000056,6,false,nicolelloyd,Fun!23
303,Bradley,Rodriguez,3/7/35,Employee,26.360000000000014,5,false,bradleyrodriguez,Fun!23
899,Danielle,Chavez,10/18/98,Employee,4634.599999999999,5,false,daniellechavez,Fun!23
146,David,Gardner,9/16/04,Employee,2123.5300000000007,3,true,davidgardner,Fun!23
456,Deborah,Scott,12/3/26,Employee,1621.779999999998,6,false,deborahscott,Fun!23
894,Olivia,Richardson,9/24/47,Employee,483.11999999999847,11,false,oliviarichardson,Fun!23
598,Sarah,Anderson,7/21/89,Employee,1443.4000000000005,4,false,sarahanderson,Fun!23
779,Sabrina,Nguyen,5/24/37,Employee,215.10499999999988,5,true,sabrinanguyen,Fun!23
222,Mark,Lee,9/9/02,Employee,1747.9825000000008,3,true,marklee,Fun!23
429,John,Morris,2/20/48,Employee,2492.23,3,false,johnmorris,Fun!23
217,Chase,Miller,8/1/47,Employee,1731.2199999999998,5,false,chasemiller,Fun!23
620,Amber,Long,2/13/80,Employee,24.632499999999652,5,true,amberlong,Fun!23
641,Luis,Johnson,9/19/78,Employee,121.57000000000119,4,true,luisjohnson,Fun!23
127,Monica,Davenport,11/7/63,Employee,505.02500000000055,2,true,monicadavenport,Fun!23
419,Lisa,Spencer,9/18/88,Employee,1848.3524999999986,7,true,lisaspencer,Fun!23
335,Kyle,Taylor,10/6/98,Employee,3004.07,3,false,kyletaylor,Fun!23
527,Christopher,Melendez,12/16/92,Employee,165.57500000000073,8,true,christophermelendez,Fun!23
135,Jerry,Curtis,9/25/37,Employee,31.25,6,false,jerrycurtis,Fun!23
857,Kristine,Smith,3/12/58,Employee,226.92999999999998,5,false,kristinesmith,Fun!23
778,Craig,Brown,2/25/83,Employee,394.10999999999945,6,false,craigbrown,Fun!23
932,David,Hayes,5/26/90,Employee,3665.909999999999,3,false,davidhayes,Fun!23
460,Jason,Skinner,8/25/20,Employee,274.5899999999998,5,false,jasonskinner,Fun!23
267,William,Hunter,11/7/41,Employee,58.79000000000008,6,false,williamhunter,Fun!23
1029,Jessica,Smith,7/3/76,Employee,127.68000000000097,7,false,jessicasmith,Fun!23
425,Brandon,Neal,7/7/76,Employee,10.177500000000151,3,true,brandonneal,Fun!23
918,Lisa,Jackson,10/16/91,Employee,2438.7374999999997,6,true,lisajackson,Fun!23
213,Lee,Burke,12/23/89,Employee,168.79999999999995,4,true,leeburke,Fun!23
327,Bryan,Hardy,10/22/02,Employee,22.529999999999177,7,false,bryanhardy,Fun!23
45,Jessica,Barragan,6/21/07,Employee,4509.0599999999995,4,false,jessicabarragan,Fun!23
259,Karen,Thomas,11/29/33,Employee,165.91000000000008,3,false,karenthomas,Fun!23
306,David,Mills,5/11/78,Employee,271.2474999999997,4,true,davidmills,Fun!23
478,Thomas,Bonilla,6/28/21,Employee,267.77999999999884,5,false,thomasbonilla,Fun!23
717,Daniel,Smith,7/31/31,Employee,192.07999999999993,3,false,danielsmith,Fun!23
467,Christopher,Raymond,2/17/55,Employee,438.46000000000095,8,false,christopherraymond,Fun!23
970,Jeremy,Rocha,10/12/78,Employee,371.4300000000005,2,false,jeremyrocha,Fun!23
925,Erica,Burch,3/6/77,Employee,487.7324999999994,6,true,ericaburch,Fun!23
606,Lawrence,Price,12/14/84,Employee,48.30000000000018,7,false,lawrenceprice,Fun!23
64,Santiago,Olivas,5/11/42,Employee,416.13499999999954,2,true,santiagoolivas,Fun!23
423,Elizabeth,Cruz,7/5/23,Employee,696.2800000000009,9,false,elizabethcruz,Fun!23
656,Kimberly,Martinez,6/16/83,Employee,5959.3899999999985,6,false,kimberlymartinez,Fun!23
187,Jeremy,Alvarez,2/16/83,Employee,794.3399999999997,4,false,jeremyalvarez,Fun!23
81,Andres,Soto,9/13/37,Employee,82.51500000000033,2,true,andressoto,Fun!23
526,Robin,Watson,6/5/67,Employee,8522.43,3,true,robinwatson,Fun!23
138,Christopher,Coleman,8/19/86,Employee,426.65,5,true,christophercoleman,Fun!23
205,Molly,Cohen,10/27/27,Employee,872.2799999999985,7,false,mollycohen,Fun!23
228,Maria,Mccarthy,6/3/68,Employee,1345.9800000000005,4,false,mariamccarthy,Fun!23
971,Tammy,Waters,3/23/13,Employee,10722.69,6,false,tammywaters,Fun!23
130,Paula,Wyatt,6/29/67,Employee,112.60250000000073,8,true,paulawyatt,Fun!23
143,Edward,Hernandez,11/17/28,Employee,121.70250000000027,3,true,edwardhernandez,Fun!23
232,Paul,Fisher,8/5/98,Employee,27.810000000002475,6,false,paulfisher,Fun!23
914,Amanda,Johnson,5/5/83,Employee,248.1099999999999,3,false,amandajohnson,Fun!23
57,Denisse,LoyaVillalobos,1/29/53,Employee,742.5999999999992,5,true,denisseloyavillalobos,Fun!23
329,Stacey,Paul,2/26/71,Employee,592.2775000000015,7,true,staceypaul,Fun!23
937,Denise,Johnson,12/11/40,Employee,220.46999999999878,7,false,denisejohnson,Fun!23
447,Jon,Lopez,8/8/58,Employee,597.6275000000012,4,true,jonlopez,Fun!23
913,Christopher,Ortega,3/20/97,Employee,195.81499999999983,4,true,christopherortega,Fun!23
1031,Wendy,Phillips,2/23/60,Employee,135.03999999999843,6,false,wendyphillips,Fun!23
617,Andrew,Marshall,10/16/42,Employee,4187.2075,4,true,andrewmarshall,Fun!23
442,Michael,Murray,11/12/48,Employee,659.5399999999995,3,false,michaelmurray,Fun!23
574,Chad,Clark,6/21/79,Employee,133.59000000000106,4,false,chadclark,Fun!23
234,Destiny,Ferguson,3/21/84,Employee,6704.0650000000005,5,true,destinyferguson,Fun!23
554,Dakota,Harper,12/18/55,Employee,620.54,2,false,dakotaharper,Fun!23
757,David,Summers,12/4/66,Employee,49.29499999999973,4,true,davidsummers,Fun!23
864,Christopher,Lucero,7/3/12,Employee,260.1349999999993,3,true,christopherlucero,Fun!23
684,Rebecca,Nguyen,8/11/49,Employee,7.760000000001128,5,false,rebeccanguyen,Fun!23
284,Daniel,Romero,12/27/16,Employee,202.02499999999986,5,true,danielromero,Fun!23
387,Michele,Cummings,1/6/66,Employee,378.7799999999993,8,true,michelecummings,Fun!23
94,Dana,Williams,3/7/19,Employee,1096.3800000000006,4,true,danawilliams,Fun!23
686,Cynthia,Giles,9/9/23,Employee,85.36000000000035,4,false,cynthiagiles,Fun!23
105,Melissa,Mccormick,6/15/15,Employee,835.0299999999993,7,true,melissamccormick,Fun!23
847,Robin,Wilson,7/7/56,Employee,207.86000000000004,5,true,robinwilson,Fun!23
892,Jack,Morgan,5/9/84,Employee,432.05499999999995,3,true,jackmorgan,Fun!23
597,Heather,Robbins,10/1/39,Employee,2899.005,6,true,heatherrobbins,Fun!23
636,Scott,Bailey,7/2/75,Employee,522.5199999999991,8,false,scottbailey,Fun!23
834,Sarah,Stanton,1/6/26,Employee,781.652500000001,5,true,sarahstanton,Fun!23
165,Justin,Wilson,9/17/75,Employee,1570.3999999999996,6,false,justinwilson,Fun!23
252,Alexis,Ford,2/21/94,Employee,68.77499999999947,4,true,alexisford,Fun!23
801,George,Ayala,12/28/95,Employee,0.27999999999923375,3,false,georgeayala,Fun!23
114,Michele,Stevens,6/23/84,Employee,1407.9649999999997,3,true,michelestevens,Fun!23
819,Maria,Young,12/24/45,Employee,356.3225000000001,5,true,mariayoung,Fun!23
403,Ashley,Wilcox,1/15/53,Employee,23.19000000000051,1,false,ashleywilcox,Fun!23
728,William,Adkins,12/24/00,Employee,529.4100000000008,2,false,williamadkins,Fun!23
465,Crystal,Rice,10/5/11,Employee,241.1199999999996,5,true,crystalrice,Fun!23
311,Marissa,Oconnell,12/31/24,Employee,494.4499999999997,2,false,marissaoconnell,Fun!23
1023,Lisa,Yu,5/4/20,Employee,364.4625,4,true,lisayu,Fun!23
674,Michael,Parrish,11/15/76,Employee,3470.8124999999995,8,true,michaelparrish,Fun!23
627,Ronald,Bond,2/2/86,Employee,1149.3299999999988,5,true,ronaldbond,Fun!23
415,Philip,Collins,8/23/78,Employee,406.35000000000025,3,false,philipcollins,Fun!23
51,Marc,Driver,6/3/84,Employee,115.83000000000027,5,false,marcdriver,Fun!23
91,Tom,Perez,4/2/54,Employee,56.162500000000165,3,true,tomperez,Fun!23
427,Tiffany,May,9/17/05,Employee,164.46000000000004,5,false,tiffanymay,Fun!23
168,Anthony,Sanchez,2/1/34,Employee,397.385,3,true,anthonysanchez,Fun!23
301,Theresa,Macias,8/27/00,Employee,193.18999999999937,3,false,theresamacias,Fun!23
468,Wendy,Stanton,9/28/13,Employee,3288.947499999999,6,true,wendystanton,Fun!23
941,Ana,Andrade,11/28/61,Employee,26.00999999999999,6,false,anaandrade,Fun!23
723,Sean,Hernandez,8/18/83,Employee,708.9650000000019,8,true,seanhernandez,Fun!23
312,Gregory,Maxwell,11/28/80,Employee,55.179999999999154,7,false,gregorymaxwell,Fun!23
106,Austin,Griffin,3/28/00,Employee,1619.6899999999991,5,false,austingriffin,Fun!23
501,Justin,Davis,2/20/17,Employee,387.0549999999989,3,true,justindavis,Fun!23
671,Julia,Jones,8/4/66,Employee,51.13499999999985,5,true,juliajones,Fun!23
189,Mark,Ramos,6/25/69,Employee,1977.9875000000004,5,true,markramos,Fun!23
977,Stephanie,Perry,8/22/61,Employee,48.09999999999968,5,false,stephanieperry,Fun!23
